id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
78,3,1207.2584669814742,1,1,643,11.09533387707165,2.953343701399689,0.6018662519440124,0.25570015733671103,0.7153965785381027,0.17418351477449456,0.1104199066874028
78,4,1263.9199577419968,1,1,624,11.268976941526015,2.9631410256410255,0.5881410256410257,0.2237856595744936,0.7051282051282052,0.1778846153846154,0.11698717948717949
79,1,696.9916118264854,0,0,464,12.537421744986757,3.0948275862068964,0.4051724137931034,-0.6455498341785328,0.5711206896551724,0.34698275862068967,0.08189655172413793
79,2,809.3109760949608,0,0,451,12.292857500583759,3.1463414634146343,0.4279379157427938,-0.5521861085828665,0.5831485587583148,0.3392461197339246,0.07760532150776053
79,3,882.6219743124664,0,1,451,12.400151459647487,3.1108647450110865,0.4567627494456763,-0.4788984219105718,0.6031042128603105,0.31929046563192903,0.07760532150776053
79,4,985.3056085577492,0,1,535,12.089651754562055,3.05607476635514,0.4635514018691589,-0.26914413634388923,0.6074766355140186,0.31588785046728973,0.07663551401869159
80,1,975.9505423636502,1,0,287,11.328494695423755,3.087108013937282,0.5749128919860628,0.22895338107061694,0.7282229965156795,0.14285714285714285,0.1289198606271777
80,2,1274.8246638150945,1,0,315,11.431808962885613,3.015873015873016,0.5555555555555556,0.15672558686871513,0.7428571428571429,0.1365079365079365,0.12063492063492064
80,3,1178.3709270879936,1,1,315,11.52854734473537,3.0126984126984127,0.5555555555555556,0.172649824960473,0.7396825396825397,0.13015873015873017,0.13015873015873017
80,4,1308.1730757944392,1,1,311,11.340396228320815,3.0257234726688105,0.5530546623794212,0.15637264957522531,0.7331189710610932,0.13504823151125403,0.13183279742765272
81,1,600.8326618854494,1,0,261,11.81293141900635,3.157088122605364,0.48659003831417624,-0.21788623090069256,0.6973180076628352,0.1724137931034483,0.13026819923371646
81,2,953.7065779371188,1,0,273,11.607180083144614,3.142857142857143,0.4908424908424908,-0.19168274324875675,0.6886446886446886,0.16117216117216118,0.15018315018315018
81,3,1128.636674824731,1,1,259,11.746384858088339,3.0965250965250966,0.4749034749034749,-0.19401497963396558,0.6872586872586872,0.16216216216216217,0.15057915057915058
81,4,1002.261061174364,1,1,251,11.674953245982904,3.1195219123505975,0.49800796812749004,-0.19357819538797863,0.6812749003984063,0.1593625498007968,0.1593625498007968
82,1,696.9335187857272,0,0,464,12.212631712778537,3.168103448275862,0.4698275862068966,-0.3241264669843089,0.8857758620689655,0.08620689655172414,0.028017241379310345
82,2,912.2445467860304,0,0,452,12.294639281685178,3.077433628318584,0.46017699115044247,-0.31265127095229317,0.8849557522123894,0.09070796460176991,0.024336283185840708
82,3,1121.6458561147335,0,1,449,12.159758839685578,3.0534521158129175,0.47216035634743875,-0.29771685425812366,0.8841870824053452,0.09131403118040089,0.024498886414253896
82,4,1039.6602019059828,0,1,429,12.335371454079139,3.0489510489510487,0.4662004662004662,-0.34106195971389813,0.8811188811188811,0.09557109557109557,0.023310023310023312
83,1,890.3248053484947,1,0,1803,11.389576119151872,3.083749306711037,0.5524126455906821,0.15771162538140895,0.6600110926234054,0.24459234608985025,0.09539656128674431
83,2,1097.929515764329,1,0,1746,11.383991417772771,3.0549828178694156,0.5463917525773195,0.15600149135901994,0.654639175257732,0.24856815578465064,0.09679266895761741
83,3,1258.0359972434549,1,1,1732,11.374393988277614,3.0531177829099305,0.5554272517321016,0.16213502060188115,0.6570438799076213,0.24307159353348728,0.09988452655889145
83,4,1385.0072121026853,1,1,1682,11.468491916316202,3.057074910820452,0.5511296076099881,0.11429673663542354,0.6581450653983353,0.24435196195005945,0.09750297265160524
84,1,961.399124551269,0,0,266,11.501523719501813,2.808270676691729,0.518796992481203,0.05788755269769158,0.8195488721804511,0.15037593984962405,0.03007518796992481
84,2,923.0442857860291,0,0,265,11.470406688608298,2.890566037735849,0.5169811320754717,0.004849775661373368,0.8150943396226416,0.16226415094339622,0.022641509433962263
84,3,1160.0509328653,0,1,260,11.357238852620432,2.9692307692307693,0.5384615384615384,0.01190907823343621,0.8192307692307692,0.1576923076923077,0.023076923076923078
84,4,1151.940153937787,0,1,265,11.725749444657549,3,0.5433962264150943,-0.013403006679650996,0.8301886792452831,0.1509433962264151,0.018867924528301886
85,1,890.170535565339,1,0,1097,12.30819628614664,2.917046490428441,0.4740200546946217,-0.4320313307428632,0.7183226982680037,0.17775752051048313,0.10391978122151321
85,2,870.0318993325033,1,0,1093,12.303976928934697,2.891125343092406,0.47118023787740165,-0.41666666077625936,0.7264409881061299,0.16834400731930466,0.10521500457456541
85,3,904.1613903240224,1,1,1110,12.218750058103225,2.863963963963964,0.4720720720720721,-0.36158838086595824,0.7234234234234235,0.17387387387387387,0.10270270270270271
85,4,1020.1650132214115,1,1,1064,12.169627390027607,2.8543233082706765,0.48120300751879697,-0.33290357688258376,0.7255639097744361,0.17199248120300753,0.10244360902255639
86,1,808.2241273675273,0,0,314,11.399363175186688,2.8821656050955413,0.5191082802547771,-0.02921325757860269,0.6592356687898089,0.24203821656050956,0.09872611464968153
86,2,884.4782224281362,0,0,323,11.709474471468665,2.891640866873065,0.4891640866873065,-0.09107203847465657,0.6625386996904025,0.24148606811145512,0.09597523219814241
86,3,914.0711049449474,0,1,327,11.600187959828855,2.978593272171254,0.4831804281345566,-0.09400550729261485,0.654434250764526,0.23853211009174313,0.10703363914373089
86,4,1109.2982462585796,0,1,344,11.659242007472798,2.9563953488372094,0.48546511627906974,-0.1634529438540054,0.625,0.2616279069767442,0.11337209302325581
87,1,1145.3083842600013,1,0,212,11.364840824356454,3.009433962264151,0.4811320754716981,0.008398927783239215,0.660377358490566,0.2358490566037736,0.10377358490566038
87,2,1625.2008659391117,1,0,190,11.161627662168799,3.0473684210526315,0.49473684210526314,0.07337776550311395,0.6684210526315789,0.23157894736842105,0.1
87,3,1109.2831922891116,1,1,190,11.293317663523718,3.031578947368421,0.4789473684210526,0.05074858505693171,0.6526315789473685,0.25263157894736843,0.09473684210526316
87,4,962.3833170472468,1,1,231,11.691279676172336,3.0043290043290045,0.4675324675324675,-0.09444307757855691,0.6190476190476191,0.2813852813852814,0.09956709956709957
88,1,798.5497007821033,1,0,617,11.661726626042052,3.079416531604538,0.5089141004862237,-0.1339876208181111,0.6045380875202593,0.1993517017828201,0.19611021069692058
88,2,1002.6946722059977,1,0,618,11.877086580322999,3.0970873786407767,0.5097087378640777,-0.1486191938295282,0.6019417475728155,0.19579288025889968,0.2022653721682848
88,3,1034.886625513904,1,1,640,11.890517122592184,3.071875,0.5,-0.13466042270036233,0.5828125,0.2125,0.2046875
88,4,1213.400965530169,1,1,636,11.982960864700704,3.061320754716981,0.49056603773584906,-0.14976368463165554,0.5786163522012578,0.2059748427672956,0.21540880503144655
89,1,901.4467823294995,1,0,1373,11.493817913662252,3.0247632920611798,0.5367807720320467,0.05078429510133573,0.8142753095411508,0.11871813546977422,0.06700655498907501
89,2,1044.9657077915333,1,0,1286,11.444034122926281,3.0381026438569205,0.5326594090202177,0.053775927140339116,0.8102643856920684,0.12519440124416797,0.0645412130637636
89,3,1136.6818731618744,1,1,1309,11.383894416988943,3.0626432391138274,0.5225362872421696,0.034203842070289224,0.8090145148968678,0.12223071046600459,0.06875477463712758
89,4,1277.9505449108021,1,1,1276,11.347418811978818,3.08307210031348,0.5203761755485894,0.020602946163173503,0.8126959247648903,0.12225705329153605,0.06504702194357367
90,1,1024.0629902386431,1,0,130,12.175697069676747,2.9846153846153847,0.5153846153846153,0.03809220048046118,0.7076923076923077,0.16153846153846155,0.13076923076923078
90,2,1558.3385492715672,1,0,125,12.058678347919292,2.96,0.512,0.06485410753505197,0.704,0.168,0.128
90,3,809.8162166023634,1,1,189,12.466547010819427,2.8994708994708995,0.49206349206349204,-0.05303833513759554,0.7142857142857143,0.17989417989417988,0.10582010582010581
90,4,1045.9122981001594,1,1,214,12.538472640254463,2.8457943925233646,0.4953271028037383,-0.07576510017119858,0.719626168224299,0.18691588785046728,0.09345794392523364
91,1,936.8361135722314,1,0,497,11.239203509223884,2.9839034205231387,0.5814889336016097,0.3134808068569726,0.7022132796780685,0.2152917505030181,0.08249496981891348
91,2,1236.6907405051782,1,0,500,11.294468700171329,3.024,0.574,0.2832351276658966,0.698,0.212,0.09
91,3,1605.602686752906,1,1,493,11.316208434028479,3.0628803245436105,0.5699797160243407,0.24367038103117916,0.6896551724137931,0.20892494929006086,0.10141987829614604
91,4,1260.3704476077771,1,1,519,11.518863714366836,3.0751445086705202,0.5337186897880539,-0.05288492243921636,0.6897880539499036,0.2023121387283237,0.10789980732177264
92,1,1021.8323912625907,1,0,736,11.307962052274155,2.936141304347826,0.5380434782608695,0.05613428900823097,0.7214673913043478,0.20516304347826086,0.07336956521739131
92,2,1134.8554902420822,1,0,803,11.567401997047016,2.9053549190535493,0.523038605230386,-0.013665672981500527,0.7272727272727273,0.19676214196762143,0.0759651307596513
92,3,1115.514501407587,1,1,782,11.533142255983707,2.8964194373401533,0.5281329923273658,0.006851495729131341,0.7289002557544757,0.1956521739130435,0.07544757033248081
92,4,1225.613505609949,1,1,826,11.556465195177013,2.9055690072639226,0.5254237288135594,5.726238133690006e-4,0.7312348668280871,0.18886198547215496,0.07990314769975787
93,1,850.2730382041194,0,0,983,11.048043773604165,3.004069175991862,0.5473041709053916,0.18029373695249107,0.82706002034588,0.12207527975584945,0.0508646998982706
93,2,1058.7094250666962,0,0,1012,11.159086840396142,2.994071146245059,0.5296442687747036,0.10601063132687603,0.8330039525691699,0.116600790513834,0.05039525691699605
93,3,1245.086631051453,0,1,1103,11.256531413624366,2.9646418857660923,0.5086128739800544,0.022194546282232937,0.8359020852221215,0.11876699909338169,0.04533091568449683
93,4,1339.6448056804168,0,1,1309,11.286316802141819,3.0053475935828877,0.5194805194805194,0.06527070458123398,0.8357524828113063,0.11841100076394194,0.04583651642475172
94,1,859.3230887663337,0,0,495,11.159331722012022,3.0868686868686868,0.5191919191919192,0.05469154831649376,0.6989898989898989,0.14545454545454545,0.15555555555555556
94,2,1201.4296597973507,0,0,484,11.139480115179198,3.0661157024793386,0.5227272727272727,0.11365482350284002,0.7210743801652892,0.13429752066115702,0.1446280991735537
94,3,1199.6814711667887,0,1,502,11.297658261444449,3.049800796812749,0.5,0.026609289979380717,0.7330677290836654,0.11354581673306773,0.15338645418326693
94,4,1360.2709410528842,0,1,481,11.189645876288063,3.056133056133056,0.49272349272349275,0.017588916274220427,0.7422037422037422,0.11226611226611227,0.14553014553014554
95,1,873.8436308013834,1,0,2720,10.815620885858815,3.0356617647058823,0.6106617647058824,0.3694394098608173,0.9125,0.05919117647058823,0.028308823529411765
95,2,1152.9052889499442,1,0,2813,10.994482153505269,3.0202630643441166,0.593672236046925,0.255382917718642,0.9125488801990758,0.056523284749377886,0.030927835051546393
95,3,1307.4811407260613,1,1,2578,11.050634861211172,2.9980605120248254,0.5942591155934833,0.25959889163412886,0.9107835531419706,0.05818463925523662,0.031031807602792862
95,4,1613.0262325839733,1,1,2444,11.046721555766517,2.9832242225859247,0.5908346972176759,0.2484514508290398,0.910392798690671,0.05973813420621931,0.029869067103109655
96,1,1045.567834877147,1,0,618,10.871851597937715,3.0355987055016183,0.6051779935275081,0.3251945287610954,0.7750809061488673,0.10517799352750809,0.11974110032362459
96,2,1111.3083437570679,1,0,630,10.85392379017149,3.03015873015873,0.6111111111111112,0.3215130149789596,0.7761904761904762,0.10952380952380952,0.11428571428571428
96,3,1329.5647367512202,1,1,670,10.914734493287385,3.055223880597015,0.6029850746268657,0.27079907016061877,0.7865671641791044,0.11194029850746269,0.10149253731343283
96,4,1466.5840918115723,1,1,658,10.907269501522425,3.0531914893617023,0.5911854103343465,0.22677529379362876,0.7872340425531915,0.11246200607902736,0.10030395136778116
97,1,790.8413947819423,0,0,1804,11.790616710691744,2.988359201773836,0.4878048780487805,-0.24473532546982502,0.573170731707317,0.3409090909090909,0.08592017738359202
97,2,915.8847877724972,0,0,1790,11.752641008070714,3.0256983240223465,0.48547486033519555,-0.23658037685836772,0.5692737430167598,0.3463687150837989,0.08435754189944134
97,3,976.4855576249405,0,1,1788,11.69168357030089,3,0.49720357941834453,-0.18920816051464848,0.5648769574944071,0.3478747203579418,0.087248322147651
97,4,1118.663939747612,0,1,1818,11.594330240607889,2.9961496149614963,0.49284928492849284,-0.18585528382576177,0.5654565456545655,0.3470847084708471,0.08745874587458746
98,1,1014.5087414056999,1,0,243,11.010289299845304,2.962962962962963,0.51440329218107,0.1825076866363231,0.8353909465020576,0.1440329218106996,0.0205761316872428
98,2,1329.314796304535,1,0,243,11.062958203816647,2.9958847736625516,0.49382716049382713,0.14896357398933313,0.8436213991769548,0.13580246913580246,0.0205761316872428
98,3,1266.141377453519,1,1,276,11.330129866727816,2.9384057971014492,0.48188405797101447,0.08420724950287208,0.8586956521739131,0.11956521739130435,0.021739130434782608
98,4,1331.0029319855407,1,1,262,11.377665948617873,2.954198473282443,0.48854961832061067,0.07749837803665065,0.851145038167939,0.12595419847328243,0.022900763358778626
99,1,889.6704243391929,1,0,1013,11.442604929873186,3.0207305034550838,0.5528134254689042,0.046091880969557165,0.7324777887462981,0.15695952615992104,0.11056268509378085
99,2,1140.9690596570322,1,0,999,11.4607868866654,3.008008008008008,0.5425425425425425,0.04164632378637024,0.7337337337337337,0.15615615615615616,0.11011011011011011
99,3,1274.4980552071079,1,1,973,11.50639240715523,2.9917780061664954,0.539568345323741,0.05045011864816911,0.7297019527235354,0.15827338129496402,0.11202466598150052
99,4,1239.812628092152,1,1,996,11.690869758764466,2.9779116465863456,0.5271084337349398,-0.02906604147411213,0.7279116465863453,0.16164658634538154,0.11044176706827309
100,1,842.2280365985546,0,0,1057,11.417556646830535,2.9735099337748343,0.5553453169347209,0.197513556692436,0.6868495742667928,0.15704824976348156,0.15610217596972564
100,2,1077.5936750089857,0,0,1035,11.378861323631298,2.944927536231884,0.5584541062801932,0.2067113746054986,0.6898550724637681,0.14782608695652175,0.16231884057971013
100,3,1257.5800849471987,0,1,1073,11.448253854805266,2.9655172413793105,0.5619757688723206,0.19255618263628682,0.6915191053122087,0.1500465983224604,0.15843429636533085
100,4,1274.0254913841275,0,1,1067,11.55399328292692,3.028116213683224,0.5538894095595126,0.11100469862551478,0.6813495782567948,0.14807872539831302,0.17057169634489222
101,1,1001.0046949025166,0,0,216,11.915453275771252,3.162037037037037,0.5231481481481481,-0.13763585000005926,0.6435185185185185,0.2222222222222222,0.13425925925925927
101,2,760.6493804153049,0,0,202,12.104951312903614,3.1584158415841586,0.5148514851485149,-0.18521476682330865,0.6435643564356436,0.22277227722772278,0.13366336633663367
101,3,1267.1484402263404,0,1,204,12.089151960679485,3.093137254901961,0.5098039215686274,-0.15568722283691716,0.6421568627450981,0.2107843137254902,0.14705882352941177
101,4,1113.7235765617186,0,1,207,12.084623811684462,3.0917874396135265,0.5169082125603864,-0.1418909679684185,0.6521739130434783,0.21256038647342995,0.13526570048309178
102,1,732.5076824157373,0,0,207,11.624666719439027,3.0434782608695654,0.5845410628019324,-0.04063358445017545,0.5603864734299517,0.2946859903381642,0.14492753623188406
102,2,1314.6091476510423,0,0,202,11.629748884245462,3.0396039603960396,0.5594059405940595,-0.034890353401423456,0.5445544554455446,0.30198019801980197,0.15346534653465346
102,3,1342.382462716001,0,1,205,11.866957203552088,3.048780487804878,0.5658536585365853,-0.11929222817383209,0.5317073170731708,0.32195121951219513,0.14634146341463414
102,4,1316.5652392895686,0,1,214,11.789774949712218,3.0514018691588785,0.5373831775700935,-0.11929631177717223,0.5560747663551402,0.2803738317757009,0.16355140186915887
103,1,1112.7804080589217,0,0,249,11.284022592024378,2.9116465863453813,0.6144578313253012,0.171395893991974,0.7269076305220884,0.20883534136546184,0.0642570281124498
103,2,1092.6085861954014,0,0,230,11.504796720382583,2.9478260869565216,0.6217391304347826,0.1662516935843203,0.7130434782608696,0.21739130434782608,0.06956521739130435
103,3,1670.400218607482,0,1,238,11.217158654738368,2.991596638655462,0.6134453781512605,0.18190829742243517,0.6890756302521008,0.226890756302521,0.08403361344537816
103,4,1598.6026407971299,0,1,233,11.073141380000838,2.9184549356223175,0.6094420600858369,0.1732100047032778,0.6523605150214592,0.26180257510729615,0.08583690987124463
104,1,796.4139258698481,0,0,129,12.176187163758884,2.875968992248062,0.4883720930232558,-0.07101482484389199,0.5116279069767442,0.3178294573643411,0.17054263565891473
104,2,877.1162758548852,0,0,131,12.019590633518558,2.8625954198473282,0.48854961832061067,-0.06848646687419273,0.4961832061068702,0.33587786259541985,0.16793893129770993
104,3,769.2159739006715,0,1,162,11.806276397287055,2.932098765432099,0.4876543209876543,-0.06188513407746103,0.5246913580246914,0.32098765432098764,0.15432098765432098
104,4,960.5002570521339,0,1,156,11.2713483036888,2.9294871794871793,0.4935897435897436,-0.0024457037002397755,0.5384615384615384,0.3141025641025641,0.14743589743589744
105,1,828.1852911326599,0,0,280,11.671186610785526,2.967857142857143,0.5571428571428572,-0.0026589747461115256,0.6892857142857143,0.21785714285714286,0.09285714285714286
105,2,1067.73379720603,0,0,343,11.899713960492834,3.075801749271137,0.5451895043731778,-0.18078817522259194,0.6588921282798834,0.239067055393586,0.10204081632653061
105,3,1024.4339176000476,0,1,351,11.883349897654517,3.0626780626780628,0.5527065527065527,-0.1808915928935362,0.6467236467236467,0.245014245014245,0.10826210826210826
105,4,1184.2850522871558,0,1,349,11.850584412233177,3.0916905444126073,0.5358166189111748,-0.22943881643460545,0.6389684813753582,0.24355300859598855,0.1174785100286533
106,1,1558.5607677947446,1,0,244,11.490036658902826,2.918032786885246,0.610655737704918,0.3317430326874967,0.6721311475409836,0.13934426229508196,0.1885245901639344
106,2,1183.3811974758403,1,0,238,11.42129089960784,2.9243697478991595,0.6260504201680672,0.3079891215995623,0.6890756302521008,0.11764705882352941,0.19327731092436976
106,3,1811.356256428864,1,1,228,11.40257688930792,2.995614035087719,0.6140350877192983,0.27059735897504955,0.6929824561403509,0.12719298245614036,0.17982456140350878
106,4,1347.6592101184024,1,1,223,11.13749715655268,3.0762331838565022,0.6188340807174888,0.27434281531758375,0.672645739910314,0.15695067264573992,0.17040358744394618
107,1,880.8240927896786,0,0,1250,10.919700059942612,3.0136,0.6096,0.3701934108254635,0.716,0.1792,0.1048
107,2,1147.0769633224836,0,0,1246,10.856665959805913,3.0120385232744784,0.6067415730337079,0.3809988626499765,0.7255216693418941,0.1725521669341894,0.10192616372391654
107,3,1428.6387914853324,0,1,1189,10.93140156263125,3.0412111017661903,0.5988225399495374,0.3656872063591288,0.7232968881412952,0.1774600504625736,0.0992430613961312
107,4,1494.4713047410335,0,1,1153,11.016079358786445,3.0355594102341716,0.6045099739809193,0.3520882771996966,0.7267996530789246,0.17259323503902863,0.10060711188204684
108,1,939.4391157233113,0,0,575,11.728773133307763,2.845217391304348,0.5478260869565217,0.24842595482412522,0.5617391304347826,0.25217391304347825,0.18608695652173912
108,2,1177.7362622568558,0,0,564,11.837778885350197,2.875886524822695,0.5336879432624113,0.18162535961439505,0.5602836879432624,0.25177304964539005,0.1879432624113475
108,3,1388.8214018392011,0,1,553,11.806860593688729,2.878842676311031,0.5226039783001808,0.1780922860804409,0.566003616636528,0.23869801084990958,0.19529837251356238
108,4,1456.707344573929,0,1,620,11.54372427483698,2.9080645161290324,0.5274193548387097,0.15599404424900445,0.5612903225806452,0.2467741935483871,0.19193548387096773
109,1,1035.7921331348039,1,0,153,10.662831710977432,2.869281045751634,0.6209150326797386,0.3390179678812964,0.42483660130718953,0.35947712418300654,0.21568627450980393
109,2,1356.728041114051,1,0,169,10.701365338900555,2.7928994082840237,0.6272189349112426,0.3020965160926705,0.44970414201183434,0.34911242603550297,0.20118343195266272
109,3,1128.0270063749442,1,1,166,10.947552773736001,2.825301204819277,0.6144578313253012,0.23650780124968881,0.4397590361445783,0.35542168674698793,0.20481927710843373
109,4,1887.8218072075542,1,1,181,11.146849889894435,2.81767955801105,0.6353591160220995,0.19332179860010898,0.4088397790055249,0.36464088397790057,0.2265193370165746
110,1,879.9349539661638,1,0,454,11.331399248550875,3.0352422907488985,0.5550660792951542,0.15279588777385636,0.8149779735682819,0.1277533039647577,0.05726872246696035
110,2,1033.989210528635,1,0,455,11.270500309606916,3.048351648351648,0.5318681318681319,0.14666356829425273,0.8197802197802198,0.12307692307692308,0.05714285714285714
110,3,1361.9194647767824,1,1,447,11.36110342377633,3.0268456375838926,0.5167785234899329,0.13697487497854227,0.8232662192393736,0.12304250559284116,0.053691275167785234
110,4,1323.9291493577587,1,1,433,11.632670363302333,2.9630484988452657,0.5034642032332564,0.04359966286632198,0.8175519630484989,0.12702078521939955,0.05542725173210162
111,1,734.4401685877606,0,0,1057,11.537042428217953,3.0350047303689687,0.5231788079470199,-0.11722366093711632,0.6508987701040682,0.1173131504257332,0.23178807947019867
111,2,770.1028243701425,0,0,1046,11.518186007719684,3.024856596558317,0.5191204588910134,-0.08609647998112493,0.655831739961759,0.1147227533460803,0.2294455066921606
111,3,919.7395523781644,0,1,1113,11.502592065206148,3.0341419586702605,0.5067385444743935,-0.10632479896777591,0.6495956873315364,0.11680143755615453,0.23360287511230907
111,4,1089.6633950346034,0,1,1072,11.516444041714347,3.0345149253731343,0.5065298507462687,-0.10920457369623082,0.6464552238805971,0.11567164179104478,0.23787313432835822
112,1,1037.5738707839123,0,0,796,11.071037434531737,2.948492462311558,0.5565326633165829,0.25022154139888336,0.842964824120603,0.11934673366834171,0.03768844221105527
112,2,1105.4585358021634,0,0,778,11.146469207513327,2.9203084832904884,0.5565552699228792,0.20350888431249803,0.8419023136246787,0.12082262210796915,0.037275064267352186
112,3,1179.1096551079775,0,1,795,11.333891736191072,2.8867924528301887,0.5358490566037736,0.10219794814683664,0.8314465408805032,0.12830188679245283,0.04025157232704402
112,4,1377.7965492002065,0,1,788,11.427925267212913,2.8756345177664975,0.5317258883248731,0.057649097093370634,0.833756345177665,0.12563451776649745,0.04060913705583756
113,1,570.8563025963138,1,0,495,12.346332918932818,3.088888888888889,0.4101010101010101,-0.6546608757709027,0.7838383838383839,0.1717171717171717,0.044444444444444446
113,2,688.2115114183206,1,0,562,12.12185875515373,3.0498220640569396,0.4359430604982206,-0.5093135646246706,0.791814946619217,0.1619217081850534,0.046263345195729534
113,3,858.0066716646813,1,1,553,12.109000193101197,3.034358047016275,0.43399638336347196,-0.48083425665852786,0.7938517179023508,0.16455696202531644,0.04159132007233273
113,4,1050.7322569846895,1,1,564,12.224573045162789,3.0336879432624113,0.4078014184397163,-0.5240068529023629,0.8014184397163121,0.16134751773049646,0.03723404255319149
114,1,745.5942877100207,0,0,920,11.576178327695988,3.107608695652174,0.4815217391304348,-0.14472530925920693,0.6641304347826087,0.2510869565217391,0.08478260869565217
114,2,1035.730700344803,0,0,933,11.593032307471795,3.110396570203644,0.4855305466237942,-0.1117728306716382,0.6559485530546624,0.2583065380493033,0.0857449088960343
114,3,1085.6883368985023,0,1,870,11.601088060289603,3.171264367816092,0.47126436781609193,-0.14375615702526795,0.6505747126436782,0.27241379310344827,0.07701149425287357
114,4,1291.4518983911123,0,1,857,11.637450110209302,3.131855309218203,0.46674445740956827,-0.18003428876415353,0.6487747957992999,0.27304550758459745,0.07817969661610269
115,1,1031.8982781783068,1,0,497,11.63487258008258,3.0140845070422535,0.5331991951710262,9.636292161608592e-4,0.8812877263581489,0.10261569416498995,0.01609657947686117
115,2,906.3290909555834,1,0,516,11.64838277124747,3.0310077519379846,0.5193798449612403,-0.01390282267614115,0.8798449612403101,0.10271317829457365,0.01744186046511628
115,3,1017.4162054203704,1,1,613,11.644713120850716,3.060358890701468,0.49755301794453505,-0.16192756515600518,0.8907014681892332,0.08972267536704731,0.01957585644371941
115,4,1163.9970042720738,1,1,616,11.684242987210489,3.095779220779221,0.5032467532467533,-0.19710400375046191,0.8798701298701299,0.09902597402597403,0.021103896103896104
116,1,944.1686845617867,0,0,293,11.065938611854486,3.006825938566553,0.6416382252559727,0.44325802723294727,0.6518771331058021,0.18771331058020477,0.16040955631399317
116,2,1603.5034150161525,0,0,274,10.993151769698791,2.978102189781022,0.6423357664233577,0.40254355862652685,0.6642335766423357,0.17518248175182483,0.16058394160583941
116,3,1440.4887104392403,0,1,278,11.160671330475665,2.964028776978417,0.6618705035971223,0.388446368253129,0.6618705035971223,0.16546762589928057,0.17266187050359713
116,4,1476.202155850232,0,1,253,11.097493918406949,2.9683794466403164,0.6324110671936759,0.3705720992779499,0.6640316205533597,0.16600790513833993,0.16996047430830039
117,1,761.9138451463313,1,0,146,11.920410849832797,2.8904109589041096,0.4794520547945205,-0.09989304253657491,0.8082191780821918,0.1506849315068493,0.0410958904109589
117,2,1234.8165593229749,1,0,137,11.939381111727053,2.883211678832117,0.48905109489051096,0.004038047438854167,0.8248175182481752,0.1386861313868613,0.0364963503649635
117,3,1310.921353801885,1,1,126,12.026759061415914,2.9126984126984126,0.5079365079365079,0.00715149336398931,0.8095238095238095,0.14285714285714285,0.047619047619047616
117,4,1260.943245874821,1,1,125,12.011645217875904,2.808,0.52,-0.023286550302827898,0.8,0.16,0.04
118,1,755.601142843826,0,0,733,11.795522269060974,3.0163710777626194,0.5566166439290586,0.023043532280108525,0.6193724420190996,0.25648021828103684,0.12414733969986358
118,2,1077.283292010935,0,0,817,11.79442207335705,2.9620563035495717,0.5373317013463892,-0.08559661263140284,0.6217870257037944,0.24969400244798043,0.12851897184822522
118,3,1171.6352998165555,0,1,810,11.681524225981242,2.971604938271605,0.5432098765432098,-0.04209042144951199,0.6283950617283951,0.24567901234567902,0.1259259259259259
118,4,1242.992110567719,0,1,762,11.796215199619537,2.979002624671916,0.5459317585301837,-0.015435085903531449,0.6246719160104987,0.2440944881889764,0.13123359580052493
119,1,724.3048442247839,1,0,260,11.306352238879896,3.1346153846153846,0.45,-0.039768136727797304,0.7230769230769231,0.2,0.07692307692307693
119,2,1323.7283700751923,1,0,258,11.30834717371201,3.0930232558139537,0.45348837209302323,-0.013034859117360745,0.7248062015503876,0.20155038759689922,0.07364341085271318
119,3,1083.0562325387955,1,1,272,11.406640000913741,3.0183823529411766,0.4522058823529412,-0.0970690486112827,0.7022058823529411,0.21323529411764705,0.08455882352941177
119,4,1203.4281961273991,1,1,261,11.513741833361827,3.0306513409961684,0.4482758620689655,-0.11835974282720581,0.7203065134099617,0.19157088122605365,0.08812260536398467
120,1,847.8089805741188,1,0,129,11.643303587761617,2.751937984496124,0.5038759689922481,-0.02032575301111617,0.9069767441860465,0.08527131782945736,0.007751937984496124
120,2,917.8650589483809,1,0,148,11.42644427583331,2.8175675675675675,0.4594594594594595,-0.06942434026861329,0.9121621621621622,0.08108108108108109,0.006756756756756757
120,3,859.3466788625718,1,1,130,11.46990876540941,2.707692307692308,0.43846153846153846,-0.03632298906371507,0.9153846153846154,0.08461538461538462,0
120,4,1190.013653683986,1,1,126,11.428596411194645,2.6031746031746033,0.3888888888888889,-0.05754072388377708,0.9206349206349206,0.07142857142857142,0.007936507936507936
121,1,662.9018900504731,0,0,918,11.546380994199373,2.8758169934640523,0.4891067538126362,-0.1254389764616418,0.6633986928104575,0.23529411764705882,0.10130718954248366
121,2,926.9710194775066,0,0,891,11.466443761173084,2.9270482603815937,0.5084175084175084,-0.080181922794001,0.6711560044893379,0.23120089786756454,0.09764309764309764
121,3,1202.8695894352313,0,1,908,11.546166473501248,2.959251101321586,0.5099118942731278,-0.10270658326061238,0.6817180616740088,0.22466960352422907,0.09361233480176212
121,4,1187.0490881597216,0,1,861,11.534615629260394,2.9256678281068527,0.5040650406504065,-0.09126529170658748,0.6852497096399536,0.22531939605110338,0.08943089430894309
